pickup_lat,pickup_lon,drop_lat,drop_lon,distance_km,duration_min,hour,day_of_week,is_weekend,temperature_C,weather,demand,supply,demand_supply_ratio,surge_factor,price_inr,timestamp
19.088745,72.866219,19.011614,72.822936,9.709,18.98,16,6,1,25.9,Clouds,128,222,0.58,1.04,191.84,2025-11-02 16:29:39
19.196671,72.785857,19.203142,72.933922,15.565,35.18,0,1,0,27.8,Clouds,98,147,0.67,1.03,295.75,2025-10-21 00:14:39
19.171317,72.896895,19.246586,72.84817,9.809,23.21,0,1,0,30.2,Clear,107,233,0.46,0.97,188.31,2025-10-21 00:58:39
18.904886,72.883447,19.160401,72.775188,30.606,64.47,21,5,1,27,Clear,184,158,1.16,0.99,520.94,2025-10-11 21:54:39
19.144456,72.961689,19.034123,72.920044,13.026,50.87,18,1,0,28.7,Clear,428,77,5.56,1.75,504.07,2025-11-04 18:44:39
18.916742,72.788395,19.000574,72.806922,9.523,21.44,22,6,1,31.5,Clear,72,46,1.57,1.08,202.13,2025-10-19 22:32:39
19.135399,72.837126,19.237667,72.853902,11.507,26.87,3,0,0,31.5,Clear,74,143,0.52,0.97,215.18,2025-10-13 03:48:39
18.98505,72.932648,18.974881,72.89455,4.163,11.53,10,0,0,28.6,Rain,258,14,18.43,2.83,291.52,2025-11-03 10:08:39
19.109084,72.868183,19.120302,72.798797,7.396,16.45,11,6,1,26,Clouds,135,122,1.11,0.99,150.14,2025-10-26 11:48:39
19.108293,72.878893,19.167995,72.926687,8.323,47.4,18,6,1,27.5,Rain,362,5,72.4,2.94,660.54,2025-10-26 18:44:39
19.037146,72.841917,18.961386,72.836466,8.444,16.43,15,1,0,26.8,Clear,129,144,0.9,1.01,165.83,2025-11-04 15:32:39
19.058615,72.939575,19.069304,72.939018,1.19,2.25,23,5,1,24.7,Clouds,199,121,1.64,1.07,52.2,2025-10-11 23:17:39
19.159363,72.804872,18.944904,72.96243,29.033,62.02,12,4,0,25.2,Clear,124,78,1.59,1.09,547.65,2025-11-07 12:52:39
19.175769,72.817868,19.043498,72.968821,21.63,49.31,10,0,0,31.7,Clear,106,44,2.41,1.17,454.17,2025-10-13 10:57:39
18.928723,72.928833,18.987408,72.966661,7.642,21.54,13,6,1,31.2,Rain,274,179,1.53,1.24,204.34,2025-10-12 13:52:39
19.093987,72.943574,19.08713,72.785791,16.597,37.71,3,4,0,28.3,Clear,92,220,0.42,1.01,307.64,2025-10-24 03:34:39
19.15172,72.956666,19.253537,72.957502,11.322,26.8,13,6,1,28.3,Clear,178,204,0.87,1.02,223.86,2025-11-09 13:08:39
19.26488,72.858283,19.056817,72.798195,23.981,45.91,6,0,0,24.5,Clouds,81,58,1.4,1.01,413.68,2025-11-03 06:02:39
19.030435,72.969585,18.913001,72.787597,23.168,50.93,12,1,0,32.7,Clouds,161,220,0.73,0.96,393.47,2025-10-21 12:03:39
19.093381,72.89866,18.980997,72.875161,12.738,42.66,16,1,0,28.6,Thunderstorm,203,165,1.23,1.2,321.82,2025-11-04 16:07:39
18.924435,72.966266,19.065783,72.960545,15.729,34.88,21,0,0,25.8,Clear,59,101,0.58,1.03,297.15,2025-11-03 21:49:39
19.261636,72.902247,19.041452,72.869932,24.718,49.4,20,2,0,31.7,Clear,86,125,0.69,1.04,442.44,2025-11-05 20:08:39
18.906421,72.791028,19.09349,72.893806,23.44,50.74,22,4,0,28,Clear,91,204,0.45,0.95,392.14,2025-10-10 22:51:39
19.023302,72.923146,18.896077,72.941898,14.284,29.47,11,6,1,26,Clear,50,112,0.45,1.04,270.75,2025-11-09 11:16:39
18.937529,72.800884,19.028775,72.97018,20.49,38.11,2,3,0,28.9,Clear,61,85,0.72,1,352.1,2025-10-23 02:02:39
19.138672,72.853028,18.955598,72.781256,21.71,46.34,23,6,1,32.4,Clear,195,187,1.04,0.99,379.36,2025-10-19 23:32:39
19.152257,72.780361,18.949664,72.94985,28.72,65.45,15,3,0,27.8,Clouds,195,44,4.43,1.48,748.2,2025-10-23 15:28:39
18.932384,72.97284,19.095893,72.937481,18.557,62.72,9,6,1,26.6,Clear,446,10,44.6,2.47,933.99,2025-10-26 09:39:39
18.98218,72.817357,19.220173,72.906978,28.089,57.08,1,4,0,25.6,Clear,142,94,1.51,1.04,500.48,2025-11-07 01:01:39
19.167056,72.937952,18.908676,72.859634,29.887,90.94,5,4,0,26.5,Rain,145,59,2.46,1.38,787.31,2025-10-24 05:54:39
19.151476,72.907975,19.089491,72.887355,7.225,13.15,20,4,0,29.6,Clear,51,182,0.28,1,143,2025-10-31 20:13:39
19.25088,72.866462,18.942355,72.859199,34.315,99.7,3,4,0,29.2,Rain,368,36,10.22,2.5,1602.97,2025-11-07 03:03:39
18.945656,72.954783,19.246108,72.949155,33.414,80.04,13,4,0,32.3,Clear,94,181,0.52,0.97,573.32,2025-10-17 13:20:39
18.906139,72.820504,18.941277,72.934366,12.598,26.07,0,3,0,32.7,Clear,176,204,0.86,0.99,230.98,2025-11-06 00:04:39
19.180807,72.81559,19.024484,72.913738,20.211,55.52,1,2,0,24.9,Rain,276,203,1.36,1.28,490.98,2025-10-15 01:14:39
19.152704,72.899082,19.037804,72.848006,13.858,28.77,4,6,1,27.9,Clouds,75,132,0.57,1.03,261.45,2025-10-19 04:08:39
19.18862,72.956979,19.101748,72.928853,10.101,31.5,12,0,0,29.3,Rain,286,126,2.27,1.45,310.62,2025-10-13 12:58:39
19.21356,72.787144,18.987418,72.805937,25.223,57,10,4,0,24.3,Clear,141,105,1.34,0.99,442.21,2025-10-17 10:40:39
19.041674,72.916566,19.082543,72.812929,11.802,41.61,9,6,1,30.5,Clear,519,10,51.9,2.73,695.72,2025-10-19 09:57:39
19.08502,72.923365,19.125232,72.811637,12.562,23.14,2,2,0,26.7,Clear,119,74,1.61,1.08,245.18,2025-11-05 02:41:39
19.083605,72.836185,18.998534,72.786184,10.821,35.4,18,2,0,25.7,Clouds,373,44,8.48,2.12,489,2025-10-22 18:30:39
19.245545,72.788438,19.002328,72.848157,27.763,51.55,2,1,0,29.5,Clouds,76,64,1.19,1.01,470.91,2025-11-04 02:32:39
19.059579,72.8674,18.958073,72.962883,15.105,31.17,21,6,1,24.9,Clear,183,222,0.82,0.97,265.4,2025-11-02 21:11:39
18.949224,72.955495,19.227504,72.81965,34.077,70.91,13,5,1,27.6,Clear,67,244,0.27,1.04,603.98,2025-11-01 13:06:39
19.019039,72.904145,18.946603,72.906811,8.059,21.62,10,6,1,27.5,Thunderstorm,204,54,3.78,1.63,277.02,2025-11-02 10:31:39
19.08081,72.891562,19.007008,72.964045,11.198,35.5,19,0,0,24.9,Clouds,374,10,37.4,2.69,633.16,2025-10-20 19:27:39
19.214784,72.874656,19.18023,72.926662,6.677,12.9,16,4,0,30.5,Clear,140,161,0.87,0.98,133.21,2025-10-17 16:33:39
19.05324,72.790964,19.137344,72.811749,9.604,17.82,21,5,1,31.1,Clouds,108,118,0.92,1,180.88,2025-10-25 21:53:39
19.035128,72.860158,19.116092,72.946309,12.768,35.28,21,2,0,28.8,Rain,185,195,0.95,1.21,307.07,2025-10-15 21:49:39
19.183211,72.905637,19.18836,72.950132,4.708,8.72,4,5,1,26.4,Clouds,133,62,2.15,1.16,120.57,2025-10-11 04:42:39
18.971431,72.935851,19.184612,72.909198,23.87,51.13,1,0,0,31.7,Clear,56,91,0.62,1.03,431.26,2025-10-27 01:19:39
18.95057,72.952327,18.970736,72.940102,2.585,5.72,13,4,0,31.2,Clouds,109,200,0.55,1.03,74.62,2025-10-31 13:58:39
19.221223,72.904205,18.9588,72.960094,29.765,70.02,11,2,0,26.3,Clear,199,131,1.52,1.04,548.31,2025-10-15 11:33:39
19.211035,72.917343,19.142744,72.820922,12.657,45.58,9,1,0,25.9,Clear,510,191,2.67,1.4,382.26,2025-10-21 09:02:39
19.048157,72.837273,19.115679,72.845011,7.552,15.16,21,4,0,29.9,Clear,114,143,0.8,1.05,158.49,2025-10-17 21:13:39
19.058214,72.809513,19.099065,72.81974,4.668,8.75,7,1,0,33,Clear,148,82,1.8,1.07,110.76,2025-10-21 07:35:39
19.00757,72.78716,19.185247,72.846767,20.726,44.53,14,0,0,31.1,Clear,126,217,0.58,0.98,360.42,2025-11-03 14:14:39
19.228256,72.794937,19.214588,72.822221,3.243,7.75,13,1,0,31.3,Clear,73,186,0.39,1.03,86.94,2025-10-21 13:09:39
18.953411,72.832225,19.25477,72.969036,36.463,83.63,5,6,1,29,Clear,128,129,0.99,1.03,653.85,2025-11-09 05:46:39
19.246767,72.873343,19.052406,72.886598,21.657,49.73,14,6,1,29.3,Clouds,104,233,0.45,0.95,369.87,2025-11-02 14:10:39
19.038463,72.936761,19.173393,72.888076,15.852,58.74,18,0,0,31.9,Clear,390,30,13,2.5,844.23,2025-10-13 18:53:39
19.013161,72.894542,18.962295,72.982908,10.877,21.1,0,2,0,30.9,Clear,167,245,0.68,1.04,210.84,2025-10-15 00:39:39
18.892354,72.839869,19.094849,72.775241,23.519,46.29,5,4,0,30.4,Clear,169,182,0.93,1,404.81,2025-10-31 05:53:39
19.161049,72.791307,19.002334,72.977142,26.321,104.74,17,5,1,30.1,Clear,336,199,1.69,1.14,633.09,2025-11-01 17:58:39
19.190523,72.925898,19.220378,72.897649,4.452,10.13,15,6,1,31.5,Clear,186,232,0.8,0.98,101.61,2025-10-19 15:09:39
19.131285,72.951878,18.898793,72.895456,26.524,61.82,6,2,0,27.3,Clouds,170,246,0.69,1.01,476.64,2025-10-15 06:51:39
18.991771,72.794504,19.108802,72.818361,13.253,25.26,22,5,1,30.6,Clear,176,177,0.99,0.95,227.58,2025-10-11 22:40:39
19.140048,72.899771,18.98642,72.793794,20.393,70.75,17,1,0,27.6,Clouds,445,10,44.5,2.6,1082.17,2025-10-14 17:52:39
19.145309,72.916771,19.075188,72.915573,7.798,41.27,8,0,0,32,Rain,458,105,4.36,1.72,354.52,2025-10-13 08:48:39
19.01279,72.798981,18.902428,72.804553,12.286,41.83,8,6,1,32.3,Clear,366,71,5.15,1.67,436.03,2025-10-19 08:17:39
18.95449,72.982317,19.144797,72.949925,21.433,82.78,17,6,1,26.4,Clouds,388,201,1.93,1.13,511.63,2025-10-19 17:50:39
19.081012,72.818176,19.066867,72.826133,1.781,5.12,15,5,1,28.8,Rain,305,5,61,2.68,165.12,2025-10-25 15:24:39
18.908804,72.820058,19.022595,72.869881,13.695,27.15,12,5,1,26.5,Clear,85,98,0.87,0.99,246.15,2025-11-01 12:54:39
18.954559,72.850754,18.975217,72.783719,7.414,19.96,23,6,1,29.9,Thunderstorm,276,84,3.29,1.49,236.75,2025-10-12 23:38:39
18.892453,72.804896,19.216855,72.893554,37.256,79.3,13,3,0,29.2,Clouds,84,249,0.34,1.01,642.02,2025-10-30 13:07:39
18.93823,72.921287,19.246524,72.95877,34.506,68.8,7,3,0,31.2,Clear,75,149,0.5,1,581.68,2025-11-06 07:12:39
19.092173,72.802716,18.912099,72.848002,20.582,44.65,4,1,0,29.3,Clear,139,217,0.64,1,366.29,2025-10-14 04:50:39
19.017551,72.786682,19.202963,72.949827,26.812,121.64,19,2,0,28.5,Rain,384,177,2.17,1.4,833.02,2025-10-29 19:35:39
18.930609,72.982564,19.10296,72.871112,22.462,46.44,4,5,1,26.4,Clear,140,72,1.94,1.12,439.51,2025-10-25 04:34:39
19.102317,72.980969,19.141062,72.836701,15.757,37.62,23,1,0,31.8,Clear,140,182,0.77,1.03,303.15,2025-10-21 23:59:39
19.136519,72.965829,19.263903,72.803757,22.142,52.67,2,6,1,32.1,Clear,148,188,0.79,0.98,393.02,2025-11-02 02:32:39
19.010727,72.864318,18.974512,72.867702,4.043,12.2,4,6,1,26.2,Rain,324,33,9.82,2.44,251.13,2025-10-26 04:25:39
18.904297,72.816913,18.909348,72.922643,11.136,34.25,23,5,1,28.7,Thunderstorm,244,153,1.59,1.2,278.56,2025-11-08 23:25:39
19.202774,72.951572,19.217275,72.841333,11.687,23.52,22,2,0,28.5,Clear,169,147,1.15,1.04,225.99,2025-10-15 22:19:39
19.027779,72.867243,19.061648,72.830318,5.408,16.59,3,6,1,27.5,Rain,194,49,3.96,1.62,207.49,2025-10-19 03:40:39
18.944433,72.969766,19.109216,72.912895,19.274,38.33,16,5,1,28.4,Clear,171,115,1.49,1.04,351.46,2025-11-01 16:49:39
19.051732,72.903468,19.230381,72.896977,19.877,67.46,18,1,0,28.8,Clear,443,125,3.54,1.53,617.26,2025-11-04 18:07:39
19.103788,72.810608,19.146062,72.833808,5.295,24.18,9,5,1,30.2,Rain,346,5,69.2,2.8,397.3,2025-11-01 09:54:39
19.021804,72.97921,18.967323,72.857889,14.121,32.7,21,4,0,26.5,Clear,129,204,0.63,0.97,256.92,2025-10-17 21:56:39
19.105358,72.982455,18.984525,72.839462,20.16,43.84,4,5,1,25.7,Clear,88,159,0.55,0.96,345.22,2025-11-01 04:39:39
19.107172,72.918805,19.226004,72.833322,15.975,86.41,19,6,1,27,Rain,482,56,8.61,2.49,982.36,2025-10-19 19:26:39
19.036828,72.916445,19.263211,72.981864,26.094,61.64,6,5,1,29.9,Clear,178,122,1.46,1.06,494.38,2025-11-01 06:41:39
19.00451,72.824074,18.897555,72.947253,17.586,47.46,7,4,0,26.6,Rain,237,52,4.56,1.8,604.72,2025-10-31 07:45:39
19.179744,72.781954,19.064446,72.810514,13.167,26.9,23,4,0,30.5,Clear,118,227,0.52,1.02,246.64,2025-11-07 23:57:39
19.024767,72.851797,19.249215,72.78576,25.904,124.77,9,4,0,30.6,Rain,460,5,92,2.81,1658.96,2025-10-17 09:33:39
18.911201,72.902279,19.200033,72.782178,34.508,74.53,13,2,0,29.1,Clear,133,213,0.62,0.96,569.42,2025-10-22 13:28:39
19.03488,72.814262,18.961026,72.973014,18.602,83.61,9,3,0,25.6,Rain,338,145,2.33,1.53,643.27,2025-11-06 09:13:39
19.216256,72.861948,19.030151,72.784267,22.245,42.29,11,3,0,30.4,Clear,130,242,0.54,0.96,366.25,2025-10-23 11:40:39
19.230812,72.921206,18.932049,72.853031,33.985,111.06,5,4,0,27.4,Thunderstorm,130,101,1.29,1.24,818.31,2025-10-17 05:50:39
19.12714,72.898422,19.019155,72.775032,17.673,34.8,21,4,0,29,Clouds,89,129,0.69,0.96,299.2,2025-10-17 21:47:39
19.267295,72.899951,19.20517,72.823763,10.569,32.78,17,0,0,26.9,Clouds,397,57,6.96,1.95,433.65,2025-10-13 17:50:39
19.202748,72.825251,19.125424,72.844611,8.835,20.72,0,2,0,28.8,Clear,126,96,1.31,1.03,182.79,2025-10-15 00:04:39
19.204467,72.978671,19.1515,72.866331,13.187,26.64,4,3,0,28.6,Clouds,123,85,1.45,1.08,260.85,2025-10-16 04:28:39
19.159659,72.900373,18.948621,72.807864,25.401,55.89,21,4,0,30.1,Clear,138,47,2.94,1.23,549.31,2025-10-24 21:52:39
19.184828,72.939296,19.241879,72.80957,15.026,29.01,0,3,0,25.9,Clouds,196,63,3.11,1.35,362.25,2025-10-30 00:41:39
19.209127,72.847341,19.237498,72.865755,3.7,8.76,10,3,0,28.1,Clouds,71,119,0.6,0.96,88.25,2025-11-06 10:01:39
19.214586,72.802225,19.099484,72.865948,14.443,32.18,14,2,0,30.4,Clouds,175,120,1.46,1.08,289.1,2025-10-29 14:24:39
19.097359,72.835976,19.19691,72.879974,11.996,35.11,6,0,0,32.3,Thunderstorm,252,57,4.42,1.74,424.86,2025-10-13 06:03:39
19.20157,72.796836,19.106228,72.893473,14.678,34.9,2,0,0,27.5,Clear,161,132,1.22,1.01,278.68,2025-10-13 02:08:39
18.909711,72.861951,19.139796,72.955284,27.401,51.94,5,0,0,32.6,Clear,111,188,0.59,0.95,439.57,2025-10-20 05:53:39
19.003463,72.858001,19.089033,72.898657,10.431,33.6,16,2,0,25.7,Rain,133,35,3.8,1.68,373.56,2025-10-22 16:33:39
19.09022,72.889441,19.198605,72.82829,13.657,31.21,20,1,0,28.9,Clouds,138,84,1.64,1.08,276.81,2025-10-28 20:36:39
19.211772,72.866506,19.003673,72.922306,23.871,55.53,5,1,0,24.1,Clear,73,111,0.66,1.02,436.06,2025-11-04 05:33:39
19.231617,72.927386,19.159084,72.8318,12.877,29,7,5,1,25.2,Clear,167,216,0.77,1.03,249.8,2025-10-11 07:58:39
19.029178,72.865599,19.120541,72.841186,10.478,22.07,13,6,1,29.7,Clear,77,140,0.55,1,199.88,2025-10-12 13:39:39
19.047748,72.870387,19.009276,72.944854,8.921,25.07,4,6,1,31.9,Rain,174,5,34.8,2.8,524.11,2025-10-19 04:02:39
19.215343,72.844082,19.240728,72.96673,13.183,31.02,16,2,0,28.4,Clear,173,157,1.1,0.98,245.23,2025-11-05 16:39:39
19.188953,72.967119,19.22186,72.931384,5.241,10.35,7,1,0,27.8,Clear,157,38,4.13,1.51,171.52,2025-11-04 07:40:39
19.105753,72.974081,19.077695,72.91247,7.187,13.72,14,3,0,29.5,Clear,120,198,0.61,1.01,145.11,2025-10-16 14:55:39
18.943106,72.778956,19.1445,72.978613,30.69,56.41,23,6,1,25.7,Clouds,82,103,0.8,0.97,495.76,2025-10-12 23:47:39
18.90974,72.868463,18.986873,72.938491,11.305,30.36,11,6,1,26.7,Thunderstorm,165,5,33,2.79,631.58,2025-11-02 11:13:39
19.104108,72.913332,18.949238,72.966283,18.098,42.32,16,1,0,26.3,Clouds,185,158,1.17,0.97,321.87,2025-10-14 16:30:39
18.929702,72.792288,19.181222,72.877833,29.377,87.09,10,4,0,30.2,Rain,282,206,1.37,1.19,662.49,2025-10-24 10:23:39
19.109116,72.778261,18.987286,72.909555,19.338,44.32,6,2,0,29.3,Clear,55,94,0.59,0.98,343.67,2025-11-05 06:42:39
19.263877,72.910732,19.226146,72.975561,7.995,17.88,14,1,0,26.6,Clear,183,212,0.86,0.95,153.61,2025-10-21 14:56:39
19.05191,72.936627,18.969157,72.835645,14.049,51.2,8,0,0,28.1,Clear,288,47,6.13,1.95,586.94,2025-10-20 08:17:39
18.998901,72.872628,19.126218,72.879596,14.176,32.22,7,0,0,29.5,Clouds,94,166,0.57,0.96,253.96,2025-11-03 07:45:39
18.984245,72.942666,19.240587,72.816601,31.431,57.1,5,3,0,29.9,Clear,107,142,0.75,0.95,495.31,2025-11-06 05:05:39
18.974345,72.873557,19.258449,72.868145,31.596,67.11,23,0,0,30.6,Clear,142,155,0.92,0.96,521.63,2025-10-13 23:14:39
18.921602,72.844674,19.259674,72.857391,37.616,149.36,19,1,0,30.4,Clear,295,88,3.35,1.39,1084.34,2025-11-04 19:42:39
19.253873,72.912046,19.053171,72.913214,22.317,67.36,17,0,0,30.5,Clear,456,136,3.35,1.46,631.49,2025-11-03 17:01:39
19.023972,72.914995,19.167093,72.965944,16.791,65.2,18,4,0,26.4,Clear,424,127,3.34,1.48,535.61,2025-10-17 18:45:39
19.05325,72.971887,19.052288,72.812181,16.786,60.23,17,3,0,27.7,Clear,344,183,1.88,1.12,394.12,2025-10-16 17:25:39
19.210439,72.914003,19.099554,72.804438,16.866,39.64,23,6,1,24.3,Clouds,86,228,0.38,1.01,314.79,2025-10-12 23:15:39
19.057334,72.814213,19.034357,72.907166,10.099,23.83,10,4,0,29.5,Clear,148,120,1.23,1.07,212.76,2025-11-07 10:57:39
18.897024,72.958802,18.943225,72.804542,17.02,37.62,2,2,0,32,Clear,96,184,0.52,1.05,324.96,2025-10-22 02:28:39
19.055201,72.777935,18.998519,72.77918,6.304,14.77,0,4,0,29.7,Clouds,104,43,2.42,1.19,160.87,2025-10-24 00:16:39
19.254441,72.899012,19.072987,72.950242,20.882,39.38,21,0,0,30.8,Clouds,145,197,0.74,0.98,352.16,2025-11-03 21:15:39
19.199579,72.903273,19.108081,72.797097,15.096,34.99,4,5,1,28.7,Clouds,143,35,4.09,1.53,430.13,2025-11-01 04:00:39
19.044554,72.858961,19.04112,72.935323,8.035,25.04,22,6,1,29.2,Rain,296,5,59.2,2.69,474.8,2025-11-02 22:50:39
19.059106,72.807192,19.173842,72.976495,21.89,48.86,21,0,0,26.4,Clear,106,44,2.41,1.16,452.87,2025-10-20 21:06:39
18.976069,72.95733,18.932853,72.925275,5.87,13.58,14,6,1,30.4,Clear,114,121,0.94,0.99,126.32,2025-11-09 14:03:39
19.221905,72.802526,19.16144,72.839485,7.763,30.04,17,2,0,28.8,Clouds,282,10,28.2,2.55,467.28,2025-10-22 17:48:39
18.984651,72.930586,18.954643,72.900026,4.633,8.39,5,5,1,32.3,Clouds,80,113,0.71,0.98,100.32,2025-11-01 05:04:39
19.052986,72.857584,19.006665,72.86447,5.201,10.76,3,4,0,27.9,Clear,106,97,1.09,1,113.94,2025-10-17 03:53:39
18.894691,72.884448,19.234664,72.855472,37.926,68.34,13,6,1,29.3,Clear,65,232,0.28,1.04,646.67,2025-11-09 13:52:39
19.123731,72.963995,18.952563,72.954549,19.059,55.14,11,3,0,25.5,Rain,237,162,1.46,1.22,450.16,2025-11-06 11:57:39
19.196555,72.945276,19.214795,72.896787,5.481,21.85,19,3,0,26.8,Clear,493,65,7.58,2.01,280.35,2025-10-16 19:32:39
19.045937,72.797738,19.097642,72.963291,18.324,37.23,3,0,0,30.6,Clouds,155,238,0.65,0.95,308.13,2025-10-27 03:17:39
18.917381,72.899431,19.102233,72.791742,23.466,53.61,3,0,0,29,Clouds,100,245,0.41,0.98,410.44,2025-10-27 03:45:39
18.896632,72.838441,18.988903,72.83457,10.268,21.29,6,5,1,25.1,Clouds,149,34,4.38,1.44,281.94,2025-10-25 06:07:39
19.249948,72.814214,19.193506,72.913386,12.158,24.17,15,5,1,24.1,Clouds,182,134,1.36,1.03,230.97,2025-11-01 15:48:39
18.971139,72.801799,19.230131,72.78879,28.831,102.15,19,5,1,27.5,Clouds,406,76,5.34,1.67,969.06,2025-10-11 19:37:39
19.094375,72.948062,19.164091,72.897791,9.38,26.38,22,0,0,24,Rain,246,5,49.2,2.81,548.87,2025-10-27 22:40:39
18.98361,72.849649,18.956734,72.810619,5.077,9.48,5,5,1,28.5,Clear,149,72,2.07,1.18,129.66,2025-11-01 05:11:39
19.248374,72.935475,19.109127,72.819344,19.71,71.04,18,5,1,25.8,Clouds,413,27,15.3,2.5,1021.5,2025-11-08 18:02:39
19.078995,72.845292,19.265213,72.819486,20.883,46.44,12,4,0,26.8,Clouds,127,202,0.63,1.03,384.68,2025-10-17 12:17:39
18.97676,72.931591,18.956686,72.956823,3.467,7.03,22,1,0,30,Clouds,109,178,0.61,0.98,83.95,2025-10-14 22:44:39
19.217764,72.918237,19.163132,72.959596,7.468,14.17,4,4,0,32.1,Clear,176,107,1.64,1.08,159.8,2025-10-17 04:27:39
18.905804,72.950213,18.970128,72.943676,7.186,24.3,8,0,0,24.1,Clear,287,10,28.7,2.66,438.44,2025-11-03 08:33:39
19.056642,72.797203,19.044711,72.956418,16.787,78.3,8,6,1,25.3,Rain,347,5,69.4,2.85,1105.89,2025-10-26 08:26:39
19.113736,72.855402,19.21107,72.79778,12.4,41.82,4,3,0,24.6,Rain,257,127,2.02,1.42,372.66,2025-10-23 04:55:39
19.063369,72.854405,18.897165,72.981834,22.827,53.99,10,0,0,31.5,Clear,161,206,0.78,0.96,395.44,2025-11-03 10:52:39
19.241456,72.881322,19.192879,72.937255,7.979,21.54,7,3,0,26.3,Rain,294,101,2.91,1.47,248.16,2025-11-06 07:12:39
18.892527,72.909001,19.141873,72.959734,28.234,155.48,19,5,1,26.9,Rain,465,43,10.81,2.81,1910.17,2025-10-18 19:58:39
19.19852,72.944728,19.113587,72.951828,9.474,18.83,0,1,0,31.1,Clouds,197,243,0.81,1.02,184.97,2025-10-21 00:33:39
19.197266,72.783049,18.966576,72.87034,27.242,60.63,0,1,0,30.7,Clear,148,196,0.76,0.98,468.61,2025-10-21 00:47:39
19.257613,72.943915,19.019018,72.944744,26.531,60.36,15,1,0,29.6,Clouds,86,118,0.73,0.97,455.02,2025-11-04 15:08:39
19.19868,72.948101,19.000299,72.90667,22.484,77.89,8,4,0,27.5,Clear,517,129,4.01,1.5,683.38,2025-10-31 08:39:39
19.197136,72.83113,19.094265,72.883766,12.705,29.27,0,1,0,24.2,Clouds,155,97,1.6,1.07,257.87,2025-10-28 00:34:39
19.147859,72.782624,18.962955,72.826789,21.078,50.31,0,4,0,24.1,Clear,103,63,1.63,1.08,414.24,2025-10-24 00:25:39
19.036698,72.925834,19.222367,72.783249,25.507,82.12,9,4,0,24.3,Clear,515,64,8.05,2.22,1110.73,2025-11-07 09:36:39
18.934077,72.783512,18.957603,72.806632,3.572,7.32,2,6,1,28.1,Clouds,127,129,0.98,1,87.49,2025-11-09 02:17:39
19.191843,72.824425,19.140013,72.902767,10.046,23.64,21,4,0,30,Clear,107,170,0.63,0.97,191.9,2025-10-24 21:28:39
19.190173,72.981748,19.147385,72.865524,13.101,24.21,20,3,0,26.2,Clear,56,225,0.25,1.03,242.7,2025-11-06 20:52:39
19.045865,72.966733,19.232925,72.882868,22.589,53.26,5,3,0,25.3,Clouds,115,241,0.48,0.98,399.43,2025-10-16 05:56:39
19.068523,72.914667,19.039205,72.950719,4.999,11.26,12,2,0,26.3,Clear,134,139,0.96,1.05,118.13,2025-11-05 12:17:39
19.183448,72.979511,19.167621,72.924344,6.055,33.33,8,2,0,32.4,Rain,713,5,142.6,2.83,479.21,2025-10-29 08:52:39
18.973609,72.826425,19.025571,72.876712,7.832,18.48,7,0,0,32,Clouds,122,147,0.83,0.97,156.11,2025-11-03 07:46:39
19.089079,72.870742,19.084568,72.864419,0.833,2.71,1,0,0,26.1,Thunderstorm,227,56,4.05,1.58,71.74,2025-10-20 01:02:39
19.157748,72.948094,19.091512,72.799817,17.231,56.73,6,6,1,28.4,Rain,285,122,2.34,1.45,507.82,2025-11-09 06:41:39
18.919977,72.908048,18.953732,72.887993,4.305,14.69,9,1,0,26.9,Clear,388,92,4.22,1.66,184.33,2025-10-14 09:10:39
18.902991,72.86711,18.91692,72.819242,5.268,11.17,0,0,0,32.5,Clouds,148,193,0.77,1.05,121.35,2025-10-13 00:56:39
19.022171,72.875682,19.18061,72.857834,17.717,33.17,3,1,0,27.3,Clouds,145,140,1.04,0.99,305.86,2025-11-04 03:40:39
19.230566,72.921969,19.02286,72.927227,23.102,43.35,0,1,0,30.6,Clear,67,122,0.55,1.05,413.63,2025-10-14 00:29:39
19.062326,72.804923,19.111397,72.983565,19.549,57.88,14,3,0,25.4,Thunderstorm,242,63,3.84,1.57,597.15,2025-10-30 14:43:39
19.185109,72.862608,19.03514,72.983157,20.94,41.58,10,6,1,30.4,Clouds,156,82,1.9,1.07,389.95,2025-11-02 10:40:39
19.020561,72.952416,19.104965,72.922237,9.907,36.23,19,6,1,29.3,Clouds,404,158,2.56,1.31,289.95,2025-10-12 19:17:39
19.119248,72.881061,19.250893,72.911358,14.98,53.12,18,6,1,30.8,Clouds,443,18,24.61,2.65,837.38,2025-11-09 18:18:39
19.162998,72.97129,19.022874,72.96051,15.622,35.83,12,5,1,24.9,Clouds,97,85,1.14,0.96,277.57,2025-11-08 12:14:39
19.003136,72.947652,19.155902,72.831734,20.903,45.55,14,3,0,32.5,Clear,176,73,2.41,1.15,427.73,2025-11-06 14:44:39
19.219821,72.98158,19.151258,72.983344,7.626,15.25,11,3,0,24.5,Clouds,76,232,0.33,1.01,153.54,2025-10-30 11:34:39
18.92977,72.938494,19.188115,72.878273,29.416,62.54,1,0,0,26,Clear,125,118,1.06,0.99,502.99,2025-10-20 01:10:39
19.061379,72.826372,19.173423,72.949603,17.968,36.27,14,5,1,28.7,Clear,167,146,1.14,1.02,324.51,2025-10-25 14:28:39
19.092835,72.785048,19.164034,72.902721,14.68,31.94,4,1,0,26.8,Clear,151,233,0.65,0.95,256.54,2025-10-28 04:26:39
